mosaic_id,uri,uri_etag,byte_size,crs,srid,pixel_width,pixel_height,band_count,dtype,nodata,footprint,acquired_at,created_at
6ae03eb6-6af9-5550-8c22-97b19ffca21a,/home/rhea/B/ClearLake_Samples/2025_06_28_ClearLake_SD_S1_DEM.tif,,1956505778,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,29987,36545,1,Float32,-32767.0,"SRID=4326;POLYGON((-96.77569736 44.80815687,-96.75675386 44.80815687,-96.75675386 44.79171988,-96.77569736 44.79171988,-96.77569736 44.80815687))",,2026-02-24T11:01:44.367865
0d97aaa1-73e5-546f-bf9a-4129b1672c0f,/home/rhea/B/ClearLake_Samples/ClearLake_400.tif,,1313560250,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,17746,16128,4,Byte,,"SRID=4326;POLYGON((-96.76740403 44.80324065,-96.76129271 44.80324065,-96.76129271 44.79928633,-96.76740403 44.79928633,-96.76740403 44.80324065))",,2026-02-24T11:01:44.368801
b90b5636-164b-5f79-9425-1af42186fa6c,/home/rhea/B/ClearLake_Samples/2025_06_28_ClearLake_SD_S1_DSM.tif,,1426915968,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,29987,36545,1,Float32,-32767.0,"SRID=4326;POLYGON((-96.77569736 44.80815687,-96.75675386 44.80815687,-96.75675386 44.79171988,-96.77569736 44.79171988,-96.77569736 44.80815687))",,2026-02-24T11:01:44.369440
193a7241-638f-5ba4-a9e6-c013e3ae4e13,/home/rhea/B/ClearLake_Samples/ClearLake_400_DSM.tif,,247262084,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,8873,8064,1,Float32,-32767.0,"SRID=4326;POLYGON((-96.76740403 44.80324065,-96.76129278 44.80324065,-96.76129278 44.79928638,-96.76740403 44.79928638,-96.76740403 44.80324065))",,2026-02-24T11:01:44.370057
fc7a3d47-b013-5807-bfd5-ceb2599de9d8,/home/rhea/B/ClearLake_Samples/2025_06_28_ClearLake_SD_S1_ortho.tif,,140267339457,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,59972,73090,8,Float32,-32767.0,"SRID=4326;POLYGON((-96.77569736 44.80815687,-96.75675401 44.80815687,-96.75675401 44.79171944,-96.77569736 44.79171944,-96.77569736 44.80815687))",,2026-02-24T11:01:44.370640
355cf6a9-712f-541c-838d-ea553cbc421f,/home/rhea/B/Norman_Samples/2023_02_26_Norman_OK_S1-07_BGR.tif,,2775240030,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,15472,14947,3,Float32,-32767.0,"SRID=4326;POLYGON((-97.35921774 35.22949696,-97.34563940 35.22949696,-97.34563940 35.21873299,-97.35921774 35.21873299,-97.35921774 35.22949696))",,2026-02-24T11:01:44.371125
6ea418fb-c42c-561d-be02-c5976b761a87,/home/rhea/B/Norman_Samples/2023_02_26_Norman_OK_S1-07_CHM.tif,,925130019,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,15472,14947,1,Float32,3.4028234663852886e+38,"SRID=4326;POLYGON((-97.35921774 35.22949696,-97.34563935 35.22949696,-97.34563935 35.21873294,-97.35921774 35.21873294,-97.35921774 35.22949696))",,2026-02-24T11:01:44.371511
9f831e7b-2b15-565d-a58a-03c1c140ebe6,/home/rhea/B/Norman_Samples/2023_02_26_Norman_OK_S1-07_DEM.tif,,445263515,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,15472,14947,1,Float32,-32767.0,"SRID=4326;POLYGON((-97.35921774 35.22949696,-97.34563935 35.22949696,-97.34563935 35.21873296,-97.35921774 35.21873296,-97.35921774 35.22949696))",,2026-02-24T11:01:44.372101
da11ca24-7e1c-55d0-a4a2-682c73e98985,/home/rhea/B/Norman_Samples/2023_02_26_Norman_OK_S1-07_ERIK2.tif,,2775240030,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,15472,14947,3,Float32,-32767.0,"SRID=4326;POLYGON((-97.35921774 35.22949696,-97.34563940 35.22949696,-97.34563940 35.21873299,-97.35921774 35.21873299,-97.35921774 35.22949696))",,2026-02-24T11:01:44.372514
93f023ae-f9e2-5276-b98d-a439bb46f685,/home/rhea/B/Norman_Samples/2023_02_26_Norman_OK_S1-07_NDVI.tif,,925130112,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,15472,14947,1,Float32,-32767.0,"SRID=4326;POLYGON((-97.35921774 35.22949696,-97.34563940 35.22949696,-97.34563940 35.21873299,-97.35921774 35.21873299,-97.35921774 35.22949696))",,2026-02-24T11:01:44.372924
0ec2ec90-5c4c-53b3-b9c4-71fe74070248,/home/rhea/B/Norman_Samples/2023_02_26_Norman_OK_S1-07_ortho.tif,,5550245897,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,15472,14947,6,Float32,-32767.0,"SRID=4326;POLYGON((-97.35921774 35.22949696,-97.34563940 35.22949696,-97.34563940 35.21873299,-97.35921774 35.21873299,-97.35921774 35.22949696))",,2026-02-24T11:01:44.373508
c2b1fb6f-bfff-51fb-9901-2881c199d993,/home/rhea/B/Norman_Samples/2023_02_26_Norman_OK_S2-07_BGR.tif,,2468928918,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,16192,12706,3,Float32,-32767.0,"SRID=4326;POLYGON((-97.36387145 35.22360880,-97.34881084 35.22360880,-97.34881084 35.21391044,-97.36387145 35.21391044,-97.36387145 35.22360880))",,2026-02-24T11:01:44.373904
41f3b283-be5c-5034-990a-033e223aaddf,/home/rhea/B/Norman_Samples/2023_02_26_Norman_OK_S2-07_CHM.tif,,823018845,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,16192,12706,1,Float32,3.4028234663852886e+38,"SRID=4326;POLYGON((-97.36387145 35.22360880,-97.34881091 35.22360880,-97.34881091 35.21391048,-97.36387145 35.21391048,-97.36387145 35.22360880))",,2026-02-24T11:01:44.374294
405d1321-b470-5ae3-956b-972aa29ac3d8,/home/rhea/B/Norman_Samples/2023_02_26_Norman_OK_S2-07_DEM.tif,,390402320,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,16192,12706,1,Float32,-32767.0,"SRID=4326;POLYGON((-97.36387145 35.22360880,-97.34881091 35.22360880,-97.34881091 35.21391048,-97.36387145 35.21391048,-97.36387145 35.22360880))",,2026-02-24T11:01:44.374877
19188104-1ce7-5b1e-9c6e-27658c93d8bc,/home/rhea/B/Norman_Samples/2023_02_26_Norman_OK_S2-07_DSM.tif,,383147944,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,16192,12706,1,Float32,-32767.0,"SRID=4326;POLYGON((-97.36387145 35.22360880,-97.34881091 35.22360880,-97.34881091 35.21391048,-97.36387145 35.21391048,-97.36387145 35.22360880))",,2026-02-24T11:01:44.375467
af4ffbe4-ce7e-55a6-a7ea-b9664e773a65,/home/rhea/B/Norman_Samples/2023_02_26_Norman_OK_S2-07_ERIK2.tif,,2468928918,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,16192,12706,3,Float32,-32767.0,"SRID=4326;POLYGON((-97.36387145 35.22360880,-97.34881084 35.22360880,-97.34881084 35.21391044,-97.36387145 35.21391044,-97.36387145 35.22360880))",,2026-02-24T11:01:44.375863
2604a745-3828-5575-8291-42bb027d98fe,/home/rhea/B/Norman_Samples/2023_02_26_Norman_OK_S2-07_NDVI.tif,,823018938,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST],AUTHORITY[""EPSG"",""4326""]]",4326,16192,12706,1,Float32,-32767.0,"SRID=4326;POLYGON((-97.36387145 35.22360880,-97.34881084 35.22360880,-97.34881084 35.21391044,-97.36387145 35.21391044,-97.36387145 35.22360880))",,2026-02-24T11:01:44.376251
